identity,frame_idx,time_sec,condition,velocity,angular_velocity,grooming_distance,instance.score
Fly_1,13474,112.28333333333333,Baseline,1.3358620070158185,1.5837127074019008,9.858666127742795,0.97534841299057
Fly_1,13475,112.29166666666667,Baseline,0.4381082938106889,0.6163709582222054,9.852017927193009,0.9751880764961244
Fly_1,13476,112.3,Baseline,0.7478597621114539,2.0598104909026915,9.835724584602007,0.9736986756324768
Fly_1,13477,112.30833333333334,Baseline,4.056618908533366,13.597575341407264,9.835873459121949,0.9743273258209229
Fly_1,13478,112.31666666666666,Baseline,8.92206795077945,7.321095017485959,9.79530415002939,0.9756277203559875
Fly_1,13479,112.325,Baseline,9.188298832944906,16.5318338373163,9.784724688768904,0.977013111114502
Fly_1,13480,112.33333333333333,Baseline,3.0384475360387997,1771.7400142256474,8.477916567627476,0.97373229265213
Fly_1,13481,112.34166666666667,Baseline,5.521868362811363,35.862005531000705,8.456282029871888,0.9735441207885742
Fly_1,13482,112.35,Baseline,9.431242086964618,58.39987448939837,8.471982821886868,0.9750463366508484
Fly_1,13483,112.35833333333333,Baseline,15.398882088709735,23.06249370885098,8.492766936957903,0.9807408452033995
Fly_1,13484,112.36666666666666,Baseline,9.331733044170628,24.328166873483497,8.50933279338012,0.9745250940322876
Fly_1,13485,112.375,Baseline,5.94348054148718,46.83342933867607,8.506160653009104,0.9752095937728882
Fly_1,13486,112.38333333333334,Baseline,6.96515104136897,1.9785779313770036,8.493559895116757,0.9740366339683532
Fly_1,13487,112.39166666666667,Baseline,3.3234606011667918,0.8870128098112673,8.543863446977854,0.9762463569641112
Fly_1,13488,112.4,Baseline,1.8901593604341709,11.606349749553146,8.538266715717048,0.9730164408683776
Fly_1,13489,112.40833333333333,Baseline,3.8733485302049746,38.975828047402956,8.534303863744695,0.9722673296928406
Fly_1,13490,112.41666666666667,Baseline,2.0758572588562343,14.518847265513841,8.53239179007842,0.9714950919151306
Fly_1,13491,112.425,Baseline,3.604259879316269,53.070190228271485,8.550963480668788,0.9738895297050476
Fly_1,13492,112.43333333333334,Baseline,5.931011971781433,4.169870303329617,8.55704540108547,0.9688448905944824
Fly_1,13493,112.44166666666666,Baseline,319.7632866463347,1842.3534209101274,7.962655463499451,0.967525064945221
Fly_1,13494,112.45,Baseline,1.893632813406519,19.062461175382168,7.9491787211185905,0.965971291065216
Fly_1,13495,112.45833333333333,Baseline,3.860863803853343,18.629950423231776,7.9774997510348875,0.9672122001647948
Fly_1,13496,112.46666666666667,Baseline,6.1640557118657675,5.635558356269712,7.933433927882387,0.961943507194519
Fly_1,13497,112.475,Baseline,6.181892281422224,28.33268094488517,7.928773469580845,0.960659384727478
Fly_1,13498,112.48333333333333,Baseline,6.610406673346499,11.996067973830122,7.933233485125498,0.958280861377716
Fly_1,13499,112.49166666666666,Baseline,4.023936712904927,40.58773677606155,7.933839214975277,0.9570948481559752
Fly_1,13500,112.5,Baseline,13.249981367350019,95.73096861490399,8.147376386397376,0.9713304042816162
Fly_1,13501,112.50833333333334,Baseline,18.50519345174918,61.81557419637102,8.151804658971914,0.9711210131645204
Fly_1,13502,112.51666666666667,Baseline,4.470438178174799,13.271802746291996,8.143885456526412,0.9689720273017884
Fly_1,13503,112.525,Baseline,6.6117414742518426,96.03063380349568,9.994522994679208,0.9619969725608826
Fly_1,13504,112.53333333333333,Baseline,6.052375598182067,64.05369160471082,10.022329892332591,0.9518250226974488
Fly_1,13505,112.54166666666667,Baseline,7.274910930206272,41.67526140061,10.016750600501377,0.9489118456840516
Fly_1,13506,112.55,Baseline,3.1001524134054095,29.58657620632607,10.040286415540187,0.9553388953208924
Fly_1,13507,112.55833333333334,Baseline,7.01800051701811,0.4471945973455149,10.066510390733672,0.953265368938446
Fly_1,13508,112.56666666666666,Baseline,3.4711311003473995,13.060734351569181,10.111954662061786,0.9571052193641664
Fly_1,13509,112.575,Baseline,10.339983816318648,40.334219459913356,10.143939594793299,0.9609280228614808
Fly_1,13510,112.58333333333333,Baseline,12.660780201866583,1.0377263661666802,10.17344306616967,0.9553338289260864
Fly_1,13511,112.59166666666667,Baseline,6.584509317977051,25.371847691075118,10.1506547407207,0.9613856673240662
Fly_1,13512,112.6,Baseline,8.507558519339815,16.18212715331083,10.249676413269407,0.9553166627883912
Fly_1,13513,112.60833333333333,Baseline,11.593736262968825,8.278097521567815,10.289636609679775,0.9572884440422058
Fly_1,13514,112.61666666666666,Baseline,12.979517913074183,11.792633928175746,10.369748174085023,0.9424426555633544
Fly_1,13515,112.625,Baseline,11.638702131354625,3.873216817614775,10.44046522396178,0.9409510493278505
Fly_1,13516,112.63333333333334,Baseline,12.255276244375656,75.73001824104381,10.543502144678818,0.928544819355011
Fly_1,13517,112.64166666666667,Baseline,3.10475179205389,27.517303086143556,10.554806647909425,0.93808913230896
Fly_1,13518,112.65,Baseline,4.696749145283568,22.576364078481674,10.62400938247549,0.9392155408859252
Fly_1,13519,112.65833333333333,Baseline,1.9502236751505393,30.361341360631968,10.596879513914507,0.9380847215652466
Fly_1,13520,112.66666666666667,Baseline,3.830629424822208,6.514932968417497,10.587899265767808,0.9300997853279114
Fly_1,13521,112.675,Baseline,4.9838335227425805,21.992941318380872,10.56160871865474,0.9382912516593932
Fly_1,13522,112.68333333333334,Baseline,3.219058716422456,27.558830691810954,10.541465731996986,0.9413832426071168
Fly_1,13523,112.69166666666666,Baseline,4.29522187771191,25.6562323751848,10.546671265294433,0.947165548801422
Fly_1,13524,112.7,Baseline,4.816752845934779,14.294559867979615,10.569043996515616,0.935531198978424
Fly_1,13525,112.70833333333333,Baseline,4.400837759978723,16.214425962351697,10.560793276205697,0.9450485110282898
Fly_1,13526,112.71666666666667,Baseline,5.190644425752543,6.082027390060603,10.567346581979576,0.939831554889679
Fly_1,13527,112.725,Baseline,4.652770130979919,20.048203279238805,10.562897413899188,0.9371556639671326
Fly_1,13528,112.73333333333333,Baseline,351.75293891406955,12.263050786035592,8.147088139589734,0.9227967858314514
Fly_1,13529,112.74166666666666,Baseline,342.7678244889235,9.84664060073328,10.62799439764999,0.929601788520813
Fly_1,13530,112.75,Baseline,357.62253963646805,104.20953870325434,9.919282578471968,0.9196988940238952
Fly_1,13531,112.75833333333334,Baseline,6.251421289963391,22.354308056824266,9.949476637865992,0.91662335395813
Fly_1,13532,112.76666666666667,Baseline,9.43573447633004,11.805552857895236,9.973427358513394,0.9071913361549376
Fly_1,13533,112.775,Baseline,2.6263631278669264,22.5025100806306,10.042993920887072,0.9143197536468506
Fly_1,13534,112.78333333333333,Baseline,7.4862329968131816,8.425039146513882,10.10310610603633,0.9059510231018066
Fly_1,13535,112.79166666666667,Baseline,5.132025253331883,7.932508252971502,10.122244557464855,0.9006044864654541
Fly_1,13536,112.8,Baseline,6.230482621610979,7.897459577312702,10.155807061623513,0.8950780034065247
Fly_1,13537,112.80833333333334,Baseline,3.037078955396795,3.3127683708687528,10.180757057991032,0.9016039967536926
Fly_1,13538,112.81666666666666,Baseline,5.66533409840483,3.818521454954862,10.19973399797752,0.9001796841621399
Fly_1,13539,112.825,Baseline,8.24576277725955,7.854531404860836,10.21175668468759,0.8981090188026428
Fly_1,13540,112.83333333333333,Baseline,1.7697349582662838,4.464052279138286,10.250631614776484,0.8997302055358887
Fly_1,13541,112.84166666666667,Baseline,7.457946657212519,33.305583055584975,10.26589852306887,0.9027125239372252
Fly_1,13542,112.85,Baseline,9.009149311585178,32.83793127134459,10.304106954289768,0.8978833556175232
Fly_1,13543,112.85833333333333,Baseline,8.477766593109404,21.387135835766458,10.339663354642434,0.9035338759422302
Fly_1,13544,112.86666666666666,Baseline,360.34641481770063,0.10047814152926549,7.942384053109059,0.895466685295105
Fly_1,13545,112.875,Baseline,4.964556237756594,28.084730360848198,7.939829405000583,0.89413982629776
Fly_1,13546,112.88333333333334,Baseline,6.840835996033949,1.1163223988103255,8.005638047141874,0.886783242225647
Fly_1,13547,112.89166666666667,Baseline,10.690833224465736,19.502252133378306,8.035287198569975,0.8894725441932678
Fly_1,13548,112.9,Baseline,8.522146335222764,7.637069225132791,8.067337847340644,0.8869985938072205
Fly_1,13549,112.90833333333333,Baseline,6.780237025531685,15.672266189632182,8.104545545511524,0.9021199345588684
Fly_1,13550,112.91666666666667,Baseline,9.164848508566143,13.540947165882926,8.107912125740857,0.905597984790802
Fly_1,13551,112.925,Baseline,7.441990146106572,7.924099394737141,8.148977570132324,0.9208201169967652
Fly_1,13552,112.93333333333334,Baseline,9.024210314663755,33.21623527464112,9.876556289693832,0.9210745692253112
Fly_1,13553,112.94166666666666,Baseline,2.371622293753737,8.635041828649719,9.88032968869216,0.9216049313545228
Fly_1,13554,112.95,Baseline,1.693051425691317,4.188785938239334,9.889876613431257,0.9236670732498168
Fly_1,13555,112.95833333333333,Baseline,3.870383589164459,27.980061567811845,9.903260783708822,0.9194344282150269
Fly_1,13556,112.96666666666667,Baseline,2.754811888778754,1.0911110479571562,9.902426059839781,0.918861210346222
Fly_1,13557,112.975,Baseline,5.934081850449732,24.366823830508793,9.957911314631883,0.9188775420188904
Fly_1,13558,112.98333333333333,Baseline,1.1127028719628678,2.0010389875369583,9.951147727450346,0.922703981399536
Fly_1,13559,112.99166666666666,Baseline,5.237185165119771,9.445740652583936,9.958491563807657,0.9243970513343812
Fly_1,13560,113.0,Baseline,4.913502793208507,15.73413150283045,9.962502932488263,0.9201653003692628
Fly_1,13561,113.00833333333334,Baseline,4.822790884378461,41.85671716598108,9.984446404803217,0.9287036657333374
Fly_1,13562,113.01666666666667,Baseline,1.6098959366711876,20.43852266508452,10.019698295167464,0.9219759106636048
Fly_1,13563,113.025,Baseline,4.980064824498194,34.17595870474656,10.034405383242547,0.9208295345306396
Fly_1,13564,113.03333333333333,Baseline,347.5370196822349,19.102532239703578,7.5879017796673764,0.91643226146698
Fly_1,13565,113.04166666666667,Baseline,2.5072909374312604,17.11284404308799,7.581595994748306,0.9188231229782104
Fly_1,13566,113.05,Baseline,3.667452157299441,13.285353297807205,7.591497723284555,0.9194018244743348
Fly_1,13567,113.05833333333334,Baseline,347.5479051876282,7.042965380302348,10.054405940573734,0.9222790002822876
Fly_1,13568,113.06666666666666,Baseline,344.6490576050079,4.1499345646036545,7.607480520235383,0.9115298986434937
Fly_1,13569,113.075,Baseline,343.70546403565805,29.272859856963578,10.041973236972757,0.9251251816749572
Fly_1,13570,113.08333333333333,Baseline,12.842432274709463,18.637289233870433,10.087341497677132,0.9215819835662842
Fly_1,13571,113.09166666666667,Baseline,10.064065574499832,20.783557216777808,10.174999528464276,0.930566430091858
Fly_1,13572,113.1,Baseline,8.007109820542158,9.89635720021397,10.225948069395942,0.9320091009140016
Fly_1,13573,113.10833333333333,Baseline,3.235431664393819,1.6993281472844046,10.203250368882998,0.9398958086967468
Fly_1,13574,113.11666666666666,Baseline,1.8978773632928032,1.7805807246236327,10.194667969715866,0.9393370151519777
Fly_1,13575,113.125,Baseline,1.322361276342085,0.9452293078152252,10.192545019907481,0.9384155869483948
Fly_1,13576,113.13333333333334,Baseline,340.14211542939466,43.180930935773176,7.796282501346,0.9362141489982604
Fly_1,13577,113.14166666666667,Baseline,1.659303333868534,7.062895535905227,7.786191435320138,0.9360332489013672
Fly_1,13578,113.15,Baseline,2.22829650818044,24.36082123614824,7.776799814256587,0.9347502589225768
Fly_1,13579,113.15833333333333,Baseline,342.82803590670017,9.185457047286718,10.160419383156036,0.935867726802826
Fly_1,13580,113.16666666666667,Baseline,344.4746997121826,31.970919284683532,7.743952978345346,0.9356396198272704
Fly_1,13581,113.175,Baseline,345.86427526145576,3.4180858647050627,10.137857129924258,0.9341176748275756
Fly_1,13582,113.18333333333334,Baseline,342.2546036127134,28.6519012640656,7.717531166150046,0.9326564073562622
Fly_1,13583,113.19166666666666,Baseline,1.459340247449068,6.305014876260202,7.7206190933626315,0.9306414127349854
Fly_1,13584,113.2,Baseline,5.355827135911752,16.896709928349765,7.71502724175803,0.9317747354507446
Fly_1,13585,113.20833333333333,Baseline,349.40980147636395,8.688727885991057,10.116005695572502,0.9351832270622252
Fly_1,13586,113.21666666666667,Baseline,1.6206230491335154,20.280367472527132,10.065694521973603,0.9336757063865662
Fly_1,13587,113.225,Baseline,1.546815350856325,35.98521566008458,10.049412313705849,0.9304826855659484
Fly_1,13588,113.23333333333333,Baseline,342.01786717372596,71.53362232504378,7.618881686899715,0.9236141443252563
Fly_1,13589,113.24166666666666,Baseline,2.49887918143137,23.337651080670412,7.594147656570271,0.9261602759361268
Fly_1,13590,113.25,Baseline,1.5889503912074736,22.699032180623817,7.571080905980958,0.927619695663452
Fly_1,13591,113.25833333333334,Baseline,0.17699774375382674,34.53525438556994,7.569294538250599,0.9292196035385132
Fly_1,13592,113.26666666666667,Baseline,2.1312469773257123,8.17644907375211,7.569382791788792,0.9210034012794496
Fly_1,13593,113.275,Baseline,4.296245875685408,8.589710626051783,7.537874491879372,0.9296533465385436
Fly_1,13594,113.28333333333333,Baseline,5.279867702365565,13.386393032220667,7.538210140232479,0.9241201281547546
Fly_1,13595,113.29166666666667,Baseline,2.720195517525248,3.903594056625934,7.52422840649335,0.9273828864097596
Fly_1,13596,113.3,Baseline,5.275064853070678,10.23032026682472,7.547325164536773,0.920299232006073
Fly_1,13597,113.30833333333334,Baseline,3.3556433955296003,23.360189227406636,7.534765077397409,0.921972632408142
Fly_1,13598,113.31666666666666,Baseline,4.361902796138424,1830.3302151361754,7.935650170658786,0.9175986051559448
Fly_1,13599,113.325,Baseline,1.5913118899072183,1835.2552925722364,7.547822694578873,0.917481541633606
Fly_1,13600,113.33333333333333,Baseline,2.078491465444802,14.143454193765592,7.553004700701352,0.9149882793426514
Fly_1,13601,113.34166666666667,Baseline,348.8455396963588,24.309621751729082,10.019501488810578,0.9199840426445008
Fly_1,13602,113.35,Baseline,349.08973089876645,33.00512076465225,7.557216255830266,0.9188014268875122
Fly_1,13603,113.35833333333333,Baseline,1.5292891578918077,6.387821256106463,7.555452564479739,0.9229607582092284
Fly_1,13604,113.36666666666666,Baseline,3.3259453956792004,5.93550585086291,7.55713782988074,0.9225291013717652
Fly_1,13605,113.375,Baseline,354.1981843313253,10.662074310957905,10.036864133697774,0.9224907755851746
Fly_1,13606,113.38333333333334,Baseline,350.9979544665569,1851.0659148722493,7.9826049170008115,0.919179618358612
Fly_1,13607,113.39166666666667,Baseline,351.7183798250397,1840.6848431765911,10.027658246758763,0.9243640899658204
Fly_1,13608,113.4,Baseline,1.2164819594620109,3.47473768804889,10.004539064764057,0.9257705211639404
Fly_1,13609,113.40833333333333,Baseline,351.857751538751,1819.5412148720027,7.94517399400862,0.9212307333946228
Fly_1,13610,113.41666666666667,Baseline,349.5072235815995,1853.176581557177,10.028760503264236,0.9253197312355042
Fly_1,13611,113.425,Baseline,8.537193072765547,13.207763540838187,10.002512482457403,0.9310567378997804
Fly_1,13612,113.43333333333334,Baseline,5.674242014405917,18.611228171287166,10.004038710799001,0.9240460991859436
Fly_1,13613,113.44166666666666,Baseline,2.0472468846407224,6.169351442686093,10.033737411961608,0.9236105680465698
Fly_1,13614,113.45,Baseline,7.669072604680437,15.753292572501323,10.072145154704861,0.9247291684150696
Fly_1,13615,113.45833333333333,Baseline,3.0894141591820197,3.495555598185547,10.038336158704396,0.9276025891304016
Fly_1,13616,113.46666666666667,Baseline,3.831343562864612,30.456745274394734,10.041478092968253,0.9156644940376282
Fly_1,13617,113.475,Baseline,5.764383508021853,77.23183255716208,10.039644541547732,0.9222571849822998
Fly_1,13618,113.48333333333333,Baseline,1.6356638419903862,44.646121720718384,10.059698639712106,0.9209363460540771
Fly_1,13619,113.49166666666666,Baseline,2.034314118630173,10.378665678548487,10.057240561783969,0.9190059304237366
Fly_1,13620,113.5,Baseline,2.6727377853735304,2.095185737071006,10.070698815956643,0.9178743362426758
Fly_1,13621,113.50833333333334,Baseline,4.887164198517842,8.024757017362845,10.06365235650349,0.9195878505706788
Fly_1,13622,113.51666666666667,Baseline,327.3568094875948,250.26299865166038,10.019001423805253,0.930188775062561
Fly_1,13623,113.525,Baseline,2.153096090047942,6.127456668742752,10.027380316488943,0.9297395944595336
Fly_1,13624,113.53333333333333,Baseline,7.404129497353921,25.532056955306643,10.045226187623703,0.9293338060379028
Fly_1,13625,113.54166666666667,Baseline,7.35977575097846,35.932034215455815,10.087824747585033,0.936562180519104
Fly_1,13626,113.55,Baseline,1.6166792361108384,29.11314745999448,10.06169096770125,0.936982274055481
Fly_1,13627,113.55833333333334,Baseline,9.690564193953067,19.31408707354194,10.092654265063278,0.9341500401496888
Fly_1,13628,113.56666666666666,Baseline,2.2308589239959984,55.339179911649126,10.098782684981776,0.9387502074241638
Fly_1,13629,113.575,Baseline,12.70511307590612,27.651047906061876,10.096310561841694,0.941169023513794
Fly_1,13630,113.58333333333333,Baseline,0.4961583853839829,52.958118592609935,10.14423313022306,0.9343861937522888
Fly_1,13631,113.59166666666667,Baseline,2.600664963418611,26.469561935451793,10.163724622820844,0.9397224187850952
Fly_1,13632,113.6,Baseline,1.4276403560549036,13.323937308073255,10.142947427875162,0.9466047883033752
Fly_1,13633,113.60833333333333,Baseline,3.418339300505366,22.171100939162898,10.090092731613028,0.945015013217926
Fly_1,13634,113.61666666666666,Baseline,2.2606222232108637,16.681687663084404,10.131366167874756,0.9449750185012816
Fly_1,13635,113.625,Baseline,1.8252006028590062,2.9580914022983507,10.166892973742137,0.9441893696784972
Fly_1,13636,113.63333333333334,Baseline,6.673874584434836,6.008233609529725,10.141601569846552,0.9469270706176758
Fly_1,13637,113.64166666666667,Baseline,3.62460778844079,9.11668558812039,10.14356746087005,0.9456411600112916
Fly_1,13638,113.65,Baseline,1.528727809217816,11.960188045216,10.151623432105145,0.9449472427368164
Fly_1,13639,113.65833333333333,Baseline,0.9970626606586895,4.080620625618394,10.141037262712414,0.946127474308014
Fly_1,13640,113.66666666666667,Baseline,2.22205257430486,5.0838732568024625,10.137805027170986,0.9496631622314452
Fly_1,13641,113.675,Baseline,1.9722966536802746,16.200830596075093,10.118314904100242,0.948647677898407
Fly_1,13642,113.68333333333334,Baseline,2.0291390821186455,7.185973095020017,10.13486109361658,0.947441041469574
Fly_1,13643,113.69166666666666,Baseline,3.426176842148894,1.7296994608193472,10.155411768214247,0.9474494457244872
Fly_1,13644,113.7,Baseline,2.3674906923620673,28.775670921792198,10.161146129835899,0.9482944011688232
Fly_1,13645,113.70833333333333,Baseline,3.949336652948382,24.06730386813365,10.190406661288646,0.9517012238502502
Fly_1,13646,113.71666666666667,Baseline,2.189500438985456,12.759316220717665,10.190585878872346,0.950873851776123
Fly_1,13647,113.725,Baseline,2.1339762101496396,2.0138693230330773,10.207317690255383,0.949708104133606
Fly_1,13648,113.73333333333333,Baseline,3.1546303776505003,12.839217064524746,10.20932733183394,0.9516869783401488
Fly_1,13649,113.74166666666666,Baseline,2.71681131102664,5.173110907765022,10.19860292187734,0.9513978362083436
Fly_1,13650,113.75,Baseline,0.45628178106950745,14.314764205918209,10.213237045651718,0.9518653750419616
Fly_1,13651,113.75833333333334,Baseline,3.133233667540346,5.265969118671592,10.229694046723727,0.9526835083961488
Fly_1,13652,113.76666666666667,Baseline,6.140513353570415,8.3089910466947,10.255891671835457,0.955725371837616
Fly_1,13653,113.775,Baseline,4.443483455728032,0.7582846619413885,10.321518071911523,0.9552234411239624
Fly_1,13654,113.78333333333333,Baseline,5.182080160709858,33.71801947084009,10.322378603660713,0.957427978515625
Fly_1,13655,113.79166666666667,Baseline,4.250830428952515,12.741974118450798,10.380739412843694,0.9575600028038024
Fly_1,13656,113.8,Baseline,1.157736364170237,10.139821783268417,10.36692894718843,0.9583417773246764
Fly_1,13657,113.80833333333334,Baseline,2.8019707998677945,29.68956298885928,10.439823316249933,0.957085907459259
Fly_1,13658,113.81666666666666,Baseline,354.3520048794602,152.02512538631026,7.8901979323757585,0.95894593000412
Fly_1,13659,113.825,Baseline,6.368150228723138,11.059264454861477,7.912893094977019,0.9611180424690248
Fly_1,13660,113.83333333333333,Baseline,11.007620967500936,14.818126807498402,7.919543822892772,0.9644225835800172
Fly_1,13661,113.84166666666667,Baseline,4.195882492131018,1.761586902215413,7.913255223413993,0.9648585915565492
Fly_1,13662,113.85,Baseline,2.890051707560868,31.889330449147337,7.939658983196421,0.965487539768219
Fly_1,13663,113.85833333333333,Baseline,6.1262394371167375,24.809830129814827,7.972707598257796,0.9679033160209656
Fly_1,13664,113.86666666666666,Baseline,1.5801651863472372,0.06342841503055752,7.981383085270821,0.9637663960456848
Fly_1,13665,113.875,Baseline,4.848394935512046,31.68029935948539,7.962839374840463,0.9686858654022216
Fly_1,13666,113.88333333333334,Baseline,5.451585809292085,14.365422658037232,7.981412621929059,0.96742045879364
Fly_1,13667,113.89166666666667,Baseline,7.665196466111613,140.85135277285758,9.915227661097477,0.9604060053825378
Fly_1,13668,113.9,Baseline,1.5163963164250325,18.238475326678554,9.932359644463505,0.9673782587051392
Fly_1,13669,113.90833333333333,Baseline,6.745800301288536,5.097726745673299,9.915944426767277,0.963884174823761
Fly_1,13670,113.91666666666667,Baseline,2.7138775540126763,29.158814890990925,9.910414861899172,0.9587977528572084
Fly_1,13671,113.925,Baseline,2.0029562321117074,14.893319897443007,9.953214674363027,0.9588380455970764
Fly_1,13672,113.93333333333334,Baseline,6.941709684610355,10.726362034861268,9.939648181997509,0.9634649753570556
Fly_1,13673,113.94166666666666,Baseline,5.704174728982307,4.250295628602316,9.937067400690221,0.9627414345741272
Fly_1,13674,113.95,Baseline,4.9617406240061275,13.253746348700588,9.945983339123396,0.9646944999694824
Fly_1,13675,113.95833333333333,Baseline,5.446894980835502,15.166072915126279,9.953937451882798,0.9637302160263062
Fly_1,13676,113.96666666666667,Baseline,3.17625451872413,9.029836418184232,9.958175717994223,0.9656850695610046
Fly_1,13677,113.975,Baseline,2.235902970725179,3.4620455507058523,9.96404485853493,0.9648085236549376
Fly_1,13678,113.98333333333333,Baseline,5.415451268019551,41.08762732576224,9.98041201610826,0.9639957547187804
Fly_1,13679,113.99166666666666,Baseline,2.1641672157264376,30.099868876533264,10.019551599678953,0.9638332724571228
Fly_1,13680,114.0,Baseline,4.4489127866925875,24.58629011345579,10.038603523724106,0.9653401374816896
Fly_1,13681,114.00833333333334,Baseline,3.983008206371729,8.560742792865312,10.088338855818815,0.9669931530952454
Fly_1,13682,114.01666666666667,Baseline,5.380410177378125,32.14485924995074,10.065373631798057,0.971247673034668
Fly_1,13683,114.025,Baseline,3.2611284464199004,20.563225458290617,10.073411950267888,0.9694140553474426
Fly_1,13684,114.03333333333333,Baseline,8.322182028904981,28.69968812139632,10.104158649265248,0.975866198539734
Fly_1,13685,114.04166666666667,Baseline,3.899876544905746,3.8648731844511985,10.107837578706564,0.9770090579986572
Fly_1,13686,114.05,Baseline,2.6680370673931817,10.906203760736162,10.10609246435216,0.9762220978736876
Fly_1,13687,114.05833333333334,Baseline,3.091132704147999,11.54285643395724,10.112522425718044,0.9707511067390442
Fly_1,13688,114.06666666666666,Baseline,0.9954472856268753,14.89755256796343,10.108365136144116,0.969795823097229
Fly_1,13689,114.075,Baseline,1.3295827606942716,1.5452156510048098,10.104078661356777,0.968180537223816
Fly_1,13690,114.08333333333333,Baseline,2.231279696739745,2.552149138725781,10.135901402539572,0.9659753441810608
Fly_1,13691,114.09166666666667,Baseline,350.9577000664841,1849.0715681581366,8.203886706319237,0.9650902152061462
Fly_1,13692,114.1,Baseline,6.447184897596027,37.94558162351336,8.20881433853135,0.9677009582519532
Fly_1,13693,114.10833333333333,Baseline,2.441262202781732,7.716877116873775,8.235410596232674,0.9663391709327698
Fly_1,13694,114.11666666666666,Baseline,342.2700726416684,1844.9500219207948,10.209773992270927,0.974410891532898
Fly_1,13695,114.125,Baseline,3.7973443200431523,18.02800663140829,10.195006710523728,0.9740817546844482
Fly_1,13696,114.13333333333334,Baseline,1.0585966778816753,14.939253066191895,10.205798136667964,0.9800202250480652
Fly_1,13697,114.14166666666667,Baseline,6.254805624706698,20.319588588504303,10.23715987426492,0.973883330821991
Fly_1,13698,114.15,Baseline,2.044519947853087,37.24136574503973,10.253994175488563,0.977136492729187
Fly_1,13699,114.15833333333333,Baseline,1.9678718788380525,9.07249180813551,10.278973679786358,0.9777620434761048
Fly_1,13700,114.16666666666667,Baseline,5.988528670184457,10.81343079763883,10.280009379836326,0.9773553013801576
Fly_1,13701,114.175,Baseline,7.085703752357151,0.7477741498109935,10.289491881996344,0.9802532196044922
Fly_1,13702,114.18333333333334,Baseline,1.2080521201517143,1271.7612551163904,10.802121208637066,0.981454610824585
Fly_1,13703,114.19166666666666,Baseline,0.7239500269424747,2.6073245972258974,10.83587820185393,0.9805181622505188
Fly_1,13704,114.2,Baseline,9.102118151816347,3.31740794291818,10.87224807292407,0.978797972202301
Fly_1,13705,114.20833333333333,Baseline,357.4142013726641,532.4079229556992,8.468029852235874,0.9798704981803894
Fly_1,13706,114.21666666666667,Baseline,12.722808874454534,46.207792367972615,8.451082746424976,0.9841071367263794
Fly_1,13707,114.225,Baseline,2.791055944644036,18.40338196381822,8.462378879510407,0.9871146082878112
Fly_1,13708,114.23333333333333,Baseline,2.968270112452662,8.228507264956306,8.475829881659903,0.9833439588546752
Fly_1,13709,114.24166666666666,Baseline,2.092228179832445,17.513584915450338,8.48153920887574,0.9869200587272644
Fly_1,13710,114.25,Baseline,4.048729813923793,11.430168056649563,8.496100626098656,0.9851105809211732
Fly_1,13711,114.25833333333334,Baseline,2.0183107093007147,10.569616424767219,8.497441669833057,0.989013969898224
Fly_1,13712,114.26666666666667,Baseline,1.6076284764801514,8.200848549930697,8.522441375078778,0.9858090281486512
Fly_1,13713,114.275,Baseline,1.329078332164043,4.777353014434311,8.527212897059947,0.9836023449897766
Fly_1,13714,114.28333333333333,Baseline,6.2236253231667344,14.5622917372566,8.564151559607447,0.9853693246841432
Fly_1,13715,114.29166666666667,Baseline,6.137721532797514,23.690414626468055,8.599331008491694,0.9897550940513612
Fly_1,13716,114.3,Baseline,6.366532648966168,31.40469393442345,8.619434684692063,0.98722505569458
Fly_1,13717,114.30833333333334,Baseline,4.329053207736657,8.559560094404333,8.635267830476975,0.9889095425605774
Fly_1,13718,114.31666666666666,Baseline,7.073212339787785,3.094336583048971,8.670679481681372,0.9892374277114868
Fly_1,13719,114.325,Baseline,5.316394051923919,30.959168929404086,8.708890027033267,0.9902588725090028
Fly_1,13720,114.33333333333333,Baseline,11.982994905307887,8.904640246754525,8.733704681555306,0.9853883385658264
Fly_1,13721,114.34166666666667,Baseline,8.471170635484869,414.40803865089265,10.397429424727914,0.9836916923522948
Fly_1,13722,114.35,Baseline,6.471679853281319,26.091641220707515,10.422512301793516,0.9815950393676758
Fly_1,13723,114.35833333333333,Baseline,327.6405861184288,1510.8409767049557,9.958855364604098,0.9772375226020812
Fly_1,13724,114.36666666666666,Baseline,4.479842098084501,4.898840826722335,9.976497099721039,0.9785268306732178
Fly_1,13725,114.375,Baseline,4.149271735670235,29.29922230335478,9.96386076311852,0.978434681892395
Fly_1,13726,114.38333333333334,Baseline,4.238495711424894,48.31174998062238,9.96322717455279,0.9790266752243042
Fly_1,13727,114.39166666666667,Baseline,3.959212791052687,31.90126557035569,9.964367462411193,0.978611409664154
Fly_1,13728,114.4,Baseline,1.1031401679101178,51.7319700610858,10.01197962117799,0.9779698252677916
Fly_1,13729,114.40833333333333,Baseline,2.5843285571426122,37.457472984649485,9.998602636316074,0.9776052236557008
Fly_1,13730,114.41666666666667,Baseline,4.183469113328563,7.831160101110299,10.013378670449123,0.9758704900741576
Fly_1,13731,114.425,Baseline,2.994665170845254,2.8022965975583247,10.035242896635866,0.9784483909606934
Fly_1,13732,114.43333333333334,Baseline,0.7333368308533003,13.65053956396423,10.038547589682233,0.9777390956878662
