Day,identity,phase,gaze_relative_angle
2,Bottom_Left,Vortex_4,156.87377536013355
2,Bottom_Left,Vortex_4,-173.68020613181838
2,Bottom_Left,Vortex_4,-173.79591828254536
2,Bottom_Left,Vortex_4,-173.74127979131188
2,Bottom_Left,Vortex_4,-173.7694012700189
2,Bottom_Left,Vortex_4,162.21066121544052
2,Bottom_Left,Vortex_4,162.14877904442457
2,Bottom_Left,Vortex_4,162.4736931010188
2,Bottom_Left,Vortex_4,162.55250518972127
2,Bottom_Left,Vortex_4,162.48133952633268
2,Bottom_Left,Vortex_4,162.33159154689795
2,Bottom_Left,Vortex_4,107.4665717468846
2,Bottom_Left,Vortex_4,107.46677870661331
2,Bottom_Left,Vortex_4,106.99696571927012
2,Bottom_Left,Vortex_4,106.68958845229147
2,Bottom_Left,Vortex_4,106.86762368037574
2,Bottom_Left,Vortex_4,106.94079605518859
2,Bottom_Left,Vortex_5,157.16781317367136
2,Bottom_Left,Vortex_5,156.72577147438156
2,Bottom_Left,Vortex_5,157.00251436391827
2,Bottom_Left,Vortex_5,157.06228635508484
2,Bottom_Left,Vortex_5,157.14438548310588
2,Bottom_Left,Vortex_5,-163.2635383257751
2,Bottom_Left,Vortex_5,161.61620838232975
2,Bottom_Left,Vortex_5,161.57258441292598
2,Bottom_Left,Vortex_5,161.47030659154797
2,Bottom_Left,Vortex_5,161.59424895443286
2,Bottom_Left,Vortex_5,161.48389941195842
2,Bottom_Left,Vortex_5,-153.0670353654474
2,Bottom_Left,Vortex_5,-152.80724398129846
2,Bottom_Left,Vortex_5,-152.74850499057885
2,Bottom_Left,Vortex_5,-152.52465172937625
2,Bottom_Left,Vortex_5,109.0869249766786
2,Bottom_Left,Vortex_5,-153.04898698491533
2,Bottom_Left,Vortex_5,108.2602149868114
2,Bottom_Left,Vortex_5,108.78403930173968
2,Bottom_Left,Vortex_5,154.16581771813122
2,Bottom_Left,Vortex_5,154.10190428843404
2,Bottom_Left,Vortex_5,153.9096783982325
2,Bottom_Left,Vortex_5,153.74870209727115
2,Bottom_Left,Vortex_5,153.6710410040173
2,Bottom_Left,Vortex_5,153.53721285756097
2,Bottom_Left,Vortex_5,161.76431731569207
2,Bottom_Left,Vortex_5,161.76431731569207
2,Bottom_Left,Vortex_5,161.76431731569207
2,Bottom_Left,Vortex_5,161.6695993354462
2,Bottom_Left,Vortex_5,161.62283344171632
2,Bottom_Left,Vortex_5,100.7597902347227
2,Bottom_Left,Vortex_5,100.7580859654525
2,Bottom_Left,Vortex_5,115.16165941993678
2,Bottom_Left,Vortex_5,115.25092300384806
2,Bottom_Left,Vortex_5,115.26490299296395
2,Bottom_Left,Vortex_5,81.27992997245558
2,Bottom_Left,Vortex_5,81.44626362863325
2,Bottom_Left,Vortex_5,81.54927604906011
2,Bottom_Left,Vortex_5,160.23024797091503
2,Bottom_Left,Vortex_5,160.32282229790178
2,Bottom_Left,Vortex_5,160.09417227233664
2,Bottom_Left,Vortex_5,160.19026352873513
2,Bottom_Left,Vortex_5,160.16875391395766
2,Bottom_Left,Vortex_5,160.36190664398694
2,Bottom_Left,Vortex_5,157.9272211707535
2,Bottom_Left,Vortex_5,157.6983550645723
2,Bottom_Left,Vortex_5,170.71614218298566
2,Bottom_Left,Vortex_5,157.52221664978882
2,Bottom_Left,Vortex_5,106.91471103941187
2,Bottom_Left,Vortex_5,106.89134032396296
2,Bottom_Left,Vortex_5,106.89520696432783
2,Bottom_Left,Vortex_5,107.6503648543786
2,Bottom_Left,Vortex_5,107.10267134824637
2,Bottom_Left,Vortex_5,107.6305049139685
2,Bottom_Left,Vortex_5,106.50840519361115
2,Bottom_Left,Vortex_5,146.3712617933003
2,Bottom_Left,Vortex_5,145.39361193346554
2,Bottom_Left,Vortex_5,144.7512820216301
2,Bottom_Left,Vortex_5,145.2500140608228
2,Bottom_Left,Vortex_5,145.74012617867047
2,Bottom_Left,Vortex_5,146.97103458574992
2,Bottom_Left,Vortex_5,146.9243526292334
2,Bottom_Left,Vortex_5,147.06493768279725
2,Bottom_Left,Vortex_5,154.05523957215118
2,Bottom_Left,Vortex_5,153.94980007489139
2,Bottom_Left,Vortex_5,153.9383992863629
2,Bottom_Left,Vortex_5,153.4729604894595
2,Bottom_Left,Vortex_5,153.5785191250132
2,Bottom_Left,Vortex_5,153.17481430987004
2,Bottom_Left,Vortex_5,153.21273523528603
2,Bottom_Left,Vortex_5,153.52866402950093
2,Bottom_Left,Vortex_5,153.46363113104948
2,Bottom_Left,Vortex_5,155.56069584597986
2,Bottom_Left,Vortex_5,178.3886729831355
2,Bottom_Left,Vortex_5,153.63911560436287
2,Bottom_Left,Vortex_5,128.62390658892082
2,Bottom_Left,Vortex_5,129.2260533532586
2,Bottom_Left,Vortex_5,130.14420446690974
2,Bottom_Left,Vortex_5,131.0185737956759
2,Bottom_Left,Vortex_5,19.947916677853318
2,Bottom_Left,Vortex_5,20.16376341387886
2,Bottom_Left,Vortex_5,19.784294059648932
2,Bottom_Left,Vortex_5,20.025055088340423
2,Bottom_Left,Vortex_5,20.45611047872783
2,Bottom_Left,Vortex_5,20.505152187275268
2,Bottom_Left,Vortex_5,21.169262614947296
2,Bottom_Left,Vortex_5,21.283626265372295
2,Bottom_Left,Vortex_5,136.00241640660357
2,Bottom_Left,Vortex_5,136.11752163006545
2,Bottom_Left,Vortex_5,136.1556175178598
2,Bottom_Left,Vortex_5,136.5136719368644
2,Bottom_Left,Vortex_5,136.32840026973628
2,Bottom_Left,Vortex_5,136.38917541423115
2,Bottom_Left,Vortex_5,136.25876235338097
2,Bottom_Left,Vortex_5,136.28369360518096
2,Bottom_Left,Vortex_5,19.261389431788356
2,Bottom_Left,Vortex_5,19.459202969973102
2,Bottom_Left,Vortex_5,19.207545640509814
2,Bottom_Left,Vortex_5,19.095628414801823
2,Bottom_Left,Vortex_5,18.6439870190765
2,Bottom_Left,Vortex_5,172.82023360039298
2,Bottom_Left,Vortex_5,173.42956996185967
2,Bottom_Left,Vortex_5,173.40065714872597
2,Bottom_Left,Vortex_5,6.874900774158599
2,Bottom_Left,Vortex_5,6.8438703655645
2,Bottom_Left,Vortex_5,6.810901909316612
2,Bottom_Left,Vortex_5,6.7835905297697385
2,Bottom_Left,Vortex_5,6.732289676175853
2,Bottom_Left,Vortex_5,6.764213648211011
2,Bottom_Left,Vortex_5,6.633670504118399
2,Bottom_Left,Vortex_5,131.76766048376376
2,Bottom_Left,Vortex_5,131.7688030626537
2,Bottom_Left,Vortex_5,131.8387727391548
2,Bottom_Left,Vortex_5,131.83176902058764
2,Bottom_Left,Vortex_5,132.05731188012072
2,Bottom_Left,Vortex_5,131.8292035742888
2,Bottom_Left,Vortex_5,131.77551721626844
2,Bottom_Left,Vortex_5,131.2605743933911
2,Bottom_Left,Vortex_5,-6.671957570744168
2,Bottom_Left,Vortex_5,-6.507494108429636
2,Bottom_Left,Vortex_5,-6.446616811215911
2,Bottom_Left,Vortex_5,-6.2785339766297295
2,Bottom_Left,Vortex_5,-6.645238183467711
2,Bottom_Left,Vortex_5,-7.151852389890425
2,Bottom_Left,Vortex_5,-7.495433777970512
2,Bottom_Left,Vortex_5,69.33008885766414
2,Bottom_Left,Vortex_5,69.60721702647632
2,Bottom_Left,Vortex_5,69.83863078002966
2,Bottom_Left,Vortex_5,69.89975259480926
2,Bottom_Left,Vortex_5,70.20219021627985
2,Bottom_Left,Vortex_5,70.19648078131534
2,Bottom_Left,Vortex_5,69.34548767048042
2,Bottom_Left,Vortex_5,102.8270397870978
2,Bottom_Left,Vortex_5,102.86332157139886
2,Bottom_Left,Vortex_5,102.94803826757479
2,Bottom_Left,Vortex_5,103.19982190792756
2,Bottom_Left,Vortex_5,102.92273772166884
2,Bottom_Left,Vortex_5,103.54848200919889
2,Bottom_Left,Vortex_5,103.39068909398908
2,Bottom_Left,Vortex_5,88.18256416639025
2,Bottom_Left,Vortex_5,88.14274318738416
2,Bottom_Left,Vortex_5,88.16481674870641
2,Bottom_Left,Vortex_5,88.06678142964074
2,Bottom_Left,Vortex_5,88.00298331628979
2,Bottom_Left,Vortex_5,87.83088281416195
2,Bottom_Left,Vortex_5,87.79606339565129
2,Bottom_Left,Vortex_5,87.76661562506344
2,Bottom_Left,Vortex_5,49.72122074692962
2,Bottom_Left,Vortex_5,49.6809396933352
2,Bottom_Left,Vortex_5,49.529838023061686
2,Bottom_Left,Vortex_5,49.663261193316494
2,Bottom_Left,Vortex_5,49.12322561099668
2,Bottom_Left,Vortex_5,49.16628154934673
2,Bottom_Left,Vortex_5,49.19719160233877
2,Bottom_Left,Vortex_5,24.586608628981725
2,Bottom_Left,Vortex_5,24.6262770183578
2,Bottom_Left,Vortex_5,24.743645715229597
2,Bottom_Left,Vortex_5,24.773682122859647
2,Bottom_Left,Vortex_5,24.593123255802748
2,Bottom_Left,Vortex_5,24.753656423757086
2,Bottom_Left,Vortex_5,24.753691087458368
2,Bottom_Left,Vortex_5,24.753691087458368
2,Bottom_Left,Vortex_5,36.33559099511012
2,Bottom_Left,Vortex_5,36.33304333772065
2,Bottom_Left,Vortex_5,32.86922881972725
2,Bottom_Left,Vortex_5,32.626455423587466
2,Bottom_Left,Vortex_5,32.377318185778364
2,Bottom_Left,Vortex_5,31.90114768875449
2,Bottom_Left,Vortex_5,31.900756805161425
2,Bottom_Left,Vortex_5,31.900741370838265
2,Bottom_Left,Vortex_5,26.295561450108362
2,Bottom_Left,Vortex_5,26.311490473630954
2,Bottom_Left,Vortex_5,26.310871690429227
2,Bottom_Left,Vortex_5,26.198533867819002
2,Bottom_Left,Vortex_5,26.11907165804657
2,Bottom_Left,Vortex_5,25.95168371018522
2,Bottom_Left,Vortex_5,25.950877541878157
2,Bottom_Left,Vortex_5,25.949964936670394
2,Bottom_Left,Vortex_5,-148.53502632341082
2,Bottom_Left,Vortex_5,-148.5907790607867
2,Bottom_Left,Vortex_5,-148.49340121291317
2,Bottom_Left,Vortex_5,-148.6050606816831
2,Bottom_Left,Vortex_5,-148.56500017966883
2,Bottom_Left,Vortex_5,-148.7138299800373
2,Bottom_Left,Vortex_5,-113.24158321273359
2,Bottom_Left,Vortex_5,-59.73394288368408
2,Bottom_Left,Vortex_5,-54.6702856109535
2,Bottom_Left,Vortex_5,-54.54384157407145
2,Bottom_Left,Vortex_5,-54.56486505425885
2,Bottom_Left,Vortex_5,-159.57591559809404
2,Bottom_Left,Vortex_5,-131.9637943647693
2,Bottom_Left,Vortex_5,-159.22876826047775
2,Bottom_Left,Vortex_5,-159.15002798031514
2,Bottom_Left,Vortex_5,-158.8531077274276
2,Bottom_Left,Vortex_5,-158.6225284411509
2,Bottom_Left,Vortex_5,-158.47020746838464
2,Bottom_Left,Vortex_5,-158.54391348585835
2,Bottom_Left,Vortex_5,-151.44746923199784
2,Bottom_Left,Vortex_5,-151.6774501438286
2,Bottom_Left,Vortex_5,-151.8931443462461
2,Bottom_Left,Vortex_5,-151.9294334791422
2,Bottom_Left,Vortex_5,-152.2063262006109
2,Bottom_Left,Vortex_5,-152.1268608003035
2,Bottom_Left,Vortex_5,-152.0657216894243
2,Bottom_Left,Vortex_5,-46.543309324878074
2,Bottom_Left,Vortex_5,-47.26555908970945
2,Bottom_Left,Vortex_5,-46.50470478921082
2,Bottom_Left,Vortex_5,-46.94886284563218
2,Bottom_Left,Vortex_5,-47.53618634302148
2,Bottom_Left,Vortex_5,-49.51707352395047
2,Bottom_Left,Vortex_5,-49.73367516318055
2,Bottom_Left,Vortex_5,-12.06757763781696
2,Bottom_Left,Vortex_5,-11.906916915588155
2,Bottom_Left,Vortex_5,-11.782755298196774
2,Bottom_Left,Vortex_5,-11.686647673445911
2,Bottom_Left,Vortex_5,-11.560837093946768
2,Bottom_Left,Vortex_5,-11.567858620147957
2,Bottom_Left,Vortex_5,-11.513097150987237
2,Bottom_Left,Vortex_5,-11.259632014725701
2,Bottom_Left,Vortex_5,-152.30596439795784
2,Bottom_Left,Vortex_5,-80.96229191277881
2,Bottom_Left,Vortex_5,-152.10130073718292
2,Bottom_Left,Vortex_5,-79.91165912299803
2,Bottom_Left,Vortex_5,-79.0694714956267
2,Bottom_Left,Vortex_5,-78.93351365694268
2,Bottom_Left,Vortex_5,-78.68228530133814
2,Bottom_Left,Vortex_5,-76.61653622447898
2,Bottom_Left,Vortex_5,-156.18454630871372
2,Bottom_Left,Vortex_5,-156.07878875799855
2,Bottom_Left,Vortex_5,-156.19035805280035
2,Bottom_Left,Vortex_5,-156.040762048453
2,Bottom_Left,Vortex_5,-156.0350361217817
2,Bottom_Left,Vortex_5,-155.8791941136573
2,Bottom_Left,Vortex_5,-150.54481176881112
2,Bottom_Left,Vortex_5,-150.3607039053403
2,Bottom_Left,Vortex_5,-150.63209593717664
2,Bottom_Left,Vortex_5,-150.13155771621882
2,Bottom_Left,Vortex_5,-149.60482878757807
2,Bottom_Left,Vortex_5,-38.84148642334263
2,Bottom_Left,Vortex_5,-38.766546968879275
2,Bottom_Left,Vortex_5,-38.58409366615289
2,Bottom_Left,Vortex_5,-37.21641200989745
2,Bottom_Left,Vortex_5,-35.05165319060633
2,Bottom_Left,Vortex_5,-33.395548991637845
2,Bottom_Left,Vortex_5,-1.0437156401997623
2,Bottom_Left,Vortex_5,-1.3234900805359349
2,Bottom_Left,Vortex_5,-154.11651562075912
2,Bottom_Left,Vortex_5,-154.05396979697852
2,Bottom_Left,Vortex_5,-153.98852685761048
2,Bottom_Left,Vortex_5,-153.94570683883418
2,Bottom_Left,Vortex_5,-154.01585079739544
2,Bottom_Left,Vortex_5,-153.98121372157104
2,Bottom_Left,Vortex_5,-154.03953249988174
2,Bottom_Left,Vortex_5,-52.231339302164294
2,Bottom_Left,Vortex_5,-52.446133952389566
2,Bottom_Left,Vortex_5,-53.30131210399406
2,Bottom_Left,Vortex_5,-53.64866259178769
2,Bottom_Left,Vortex_5,-53.688157680195864
2,Bottom_Left,Vortex_5,-53.93473435029
2,Bottom_Left,Vortex_5,-53.26006343791285
2,Bottom_Left,Vortex_5,-39.329836947339814
2,Bottom_Left,Vortex_5,-39.619672189116336
2,Bottom_Left,Vortex_5,-39.82697271083321
2,Bottom_Left,Vortex_5,-39.305158206814596
2,Bottom_Left,Vortex_5,-40.4386947576996
2,Bottom_Left,Vortex_5,-40.14460730452608
2,Bottom_Left,Vortex_5,-40.99863599971746
2,Bottom_Left,Vortex_5,-40.95436354267271
2,Bottom_Left,Vortex_5,-99.0544243537393
2,Bottom_Left,Vortex_5,-99.04755356239774
2,Bottom_Left,Vortex_5,-99.01431708409494
2,Bottom_Left,Vortex_5,-99.0310434555836
2,Bottom_Left,Vortex_5,-98.94082278512217
2,Bottom_Left,Vortex_5,-99.01923992177446
2,Bottom_Left,Vortex_5,-99.08211104995439
2,Bottom_Left,Vortex_5,-94.57848557713288
2,Bottom_Left,Vortex_5,-94.66508747129322
2,Bottom_Left,Vortex_5,-94.70400268094187
2,Bottom_Left,Vortex_5,-94.7099911625765
2,Bottom_Left,Vortex_5,-94.78965502306909
2,Bottom_Left,Vortex_5,-94.83685214041964
2,Bottom_Left,Vortex_5,-94.94032218085778
2,Bottom_Left,Vortex_5,73.1530809970977
2,Bottom_Left,Vortex_5,73.10832958763625
2,Bottom_Left,Vortex_5,73.06437140040985
2,Bottom_Left,Vortex_5,73.22528128468836
2,Bottom_Left,Vortex_5,73.65532205269253
2,Bottom_Left,Vortex_5,73.9988521586606
2,Bottom_Left,Vortex_5,-73.19366577830905
2,Bottom_Left,Vortex_5,-72.858721041666
2,Bottom_Left,Vortex_5,-72.89385612995885
2,Bottom_Left,Vortex_5,-72.91146806182564
2,Bottom_Left,Vortex_5,-72.47250414512484
2,Bottom_Left,Vortex_5,-68.57430257625033
2,Bottom_Left,Vortex_5,-68.41672626475669
2,Bottom_Left,Vortex_5,-68.57952424983998
2,Bottom_Left,Vortex_5,-68.2989397355589
2,Bottom_Left,Vortex_5,-74.58742710563524
2,Bottom_Left,Vortex_5,-75.27405112223941
2,Bottom_Left,Vortex_5,-75.63401604903076
2,Bottom_Left,Vortex_5,-75.28060930292399
2,Bottom_Left,Vortex_5,-75.4038471242727
2,Bottom_Left,Vortex_5,-75.47696160672383
2,Bottom_Left,Vortex_5,-75.33653589982387
2,Bottom_Left,Vortex_5,6.016122265617133
2,Bottom_Left,Vortex_5,6.153821057297343
2,Bottom_Left,Vortex_5,6.0460779098339525
2,Bottom_Left,Vortex_5,6.50320521095397
2,Bottom_Left,Vortex_5,8.208971263754343
2,Bottom_Left,Vortex_5,9.364586480367539
2,Bottom_Left,Vortex_5,11.213022200767035
2,Bottom_Left,Vortex_5,11.778584931103431
2,Bottom_Left,Vortex_5,-113.77373211302685
2,Bottom_Left,Vortex_5,-113.62171793981071
2,Bottom_Left,Vortex_5,-113.4966901513668
2,Bottom_Left,Vortex_5,-113.43936026147966
2,Bottom_Left,Vortex_5,-113.45568138977696
2,Bottom_Left,Vortex_5,-113.59515394939729
2,Bottom_Left,Vortex_5,-113.6881979353002
2,Bottom_Left,Vortex_5,-113.9117845203111
2,Bottom_Left,Vortex_5,-120.81830105880275
2,Bottom_Left,Vortex_5,-120.79853539106918
2,Bottom_Left,Vortex_5,-121.12676623332125
2,Bottom_Left,Vortex_5,-121.48904836129111
2,Bottom_Left,Vortex_5,-121.19938359512338
2,Bottom_Left,Vortex_5,-120.9178770112906
2,Bottom_Left,Vortex_5,-120.9722314056867
2,Bottom_Left,Vortex_5,-120.79966291859748
2,Bottom_Left,Vortex_5,-55.21831478722413
2,Bottom_Left,Vortex_5,-55.492435043299444
2,Bottom_Left,Vortex_5,-55.34585091780722
2,Bottom_Left,Vortex_5,-55.49974299758191
2,Bottom_Left,Vortex_5,-53.03147367449563
2,Bottom_Left,Vortex_5,-55.7882421801098
2,Bottom_Left,Vortex_5,-55.994724839841375
2,Bottom_Left,Vortex_5,-57.38333329451419
2,Bottom_Left,Vortex_5,-122.68907248568173
2,Bottom_Left,Vortex_5,-122.69690229414029
2,Bottom_Left,Vortex_5,-122.70501213422277
2,Bottom_Left,Vortex_5,-122.72411825075956
2,Bottom_Left,Vortex_5,-122.6096176309654
2,Bottom_Left,Vortex_5,-122.72777891561563
2,Bottom_Left,Vortex_5,-122.59950585163578
2,Bottom_Left,Vortex_5,-122.60958673052353
2,Bottom_Left,Vortex_5,-51.99550098123634
2,Bottom_Left,Vortex_5,-54.10717763749413
2,Bottom_Left,Vortex_5,-54.03980076023606
2,Bottom_Left,Vortex_5,-54.803022296604176
2,Bottom_Left,Vortex_5,-50.78462427383652
2,Bottom_Left,Vortex_5,-50.497471097871106
2,Bottom_Left,Vortex_5,-48.39769856559235
2,Bottom_Left,Vortex_5,-46.36374196806852
2,Bottom_Left,Vortex_5,-129.35946360785508
2,Bottom_Left,Vortex_5,-129.1992293728697
2,Bottom_Left,Vortex_5,-128.948731704534
2,Bottom_Left,Vortex_5,-128.8131940338583
2,Bottom_Left,Vortex_5,-128.87778679093358
2,Bottom_Left,Vortex_5,-128.920703032453
2,Bottom_Left,Vortex_5,-129.05907937447577
2,Bottom_Left,Vortex_5,-146.67476191649538
2,Bottom_Left,Vortex_5,-143.70881727172275
2,Bottom_Left,Vortex_5,-139.928146539326
2,Bottom_Left,Vortex_5,-142.26881673853714
2,Bottom_Left,Vortex_5,-141.48004879915058
2,Bottom_Left,Vortex_5,-140.9329053111746
2,Bottom_Left,Vortex_5,-141.27719569295738
2,Bottom_Left,Vortex_5,-132.79150016889972
2,Bottom_Left,Vortex_5,-103.11731403260109
2,Bottom_Left,Vortex_5,-103.11731403260109
2,Bottom_Left,Vortex_5,-103.11731403260109
2,Bottom_Left,Vortex_5,-103.11731403260109
2,Bottom_Left,Vortex_5,-103.11731403260109
2,Bottom_Left,Vortex_5,-104.67393186006791
2,Bottom_Left,Vortex_5,-132.94115922398203
2,Bottom_Left,Vortex_5,-154.71079751512357
2,Bottom_Left,Vortex_5,-154.69089712058536
2,Bottom_Left,Vortex_5,-154.59604937676826
2,Bottom_Left,Vortex_5,-154.47366964108863
2,Bottom_Left,Vortex_5,-154.25884269769475
2,Bottom_Left,Vortex_5,-154.18854439792437
2,Bottom_Left,Vortex_5,-154.12331916231562
2,Bottom_Left,Vortex_5,-154.0855256942926
2,Bottom_Left,Vortex_5,-153.57046806089275
2,Bottom_Left,Vortex_5,-153.54195286227798
2,Bottom_Left,Vortex_5,-153.57033931671685
2,Bottom_Left,Vortex_5,-153.69397107309487
2,Bottom_Left,Vortex_5,-153.8379186110241
2,Bottom_Left,Vortex_5,-153.78803381906351
2,Bottom_Left,Vortex_5,-153.79702107529863
2,Bottom_Left,Vortex_5,-153.80006872321232
2,Bottom_Left,Vortex_5,166.4946306947419
2,Bottom_Left,Vortex_5,166.96473207616478
2,Bottom_Left,Vortex_5,165.88474844589416
2,Bottom_Left,Vortex_5,164.35981704185488
2,Bottom_Left,Vortex_5,163.75831800579485
2,Bottom_Left,Vortex_5,164.50322175614784
2,Bottom_Left,Vortex_5,164.82483992117497
2,Bottom_Left,Vortex_5,-175.82890052834736
2,Bottom_Left,Vortex_5,-175.88253884931163
2,Bottom_Left,Vortex_5,-175.89671923440432
2,Bottom_Left,Vortex_5,-175.80516771151648
2,Bottom_Left,Vortex_5,-175.64348023870613
2,Bottom_Left,Vortex_5,-175.5562484590635
2,Bottom_Left,Vortex_5,40.42407370889147
2,Bottom_Left,Vortex_5,40.42383286228057
2,Bottom_Left,Vortex_5,104.9293346851232
2,Bottom_Left,Vortex_5,112.4502851660517
2,Bottom_Left,Vortex_5,108.30540629773701
2,Bottom_Left,Vortex_5,106.52963303285533
2,Bottom_Left,Vortex_5,105.83939451028762
2,Bottom_Left,Vortex_5,105.90533798615164
2,Bottom_Left,Vortex_5,-167.76502709910923
2,Bottom_Left,Vortex_5,-167.34970685694506
2,Bottom_Left,Vortex_5,-167.68749231623383
2,Bottom_Left,Vortex_5,-167.26854004726454
2,Bottom_Left,Vortex_5,-166.8865424876139
2,Bottom_Left,Vortex_5,-166.50907556247662
2,Bottom_Left,Vortex_5,74.96196803077505
2,Bottom_Left,Vortex_5,75.15621383816675
2,Bottom_Left,Vortex_5,75.20989119459301
2,Bottom_Left,Vortex_5,75.28166887862523
2,Bottom_Left,Vortex_5,75.2250131255208
2,Bottom_Left,Vortex_5,175.6550012132512
2,Bottom_Left,Vortex_5,78.64798075911024
2,Bottom_Left,Vortex_5,79.82432019829504
2,Bottom_Left,Vortex_5,79.78751050457
2,Bottom_Left,Vortex_5,79.41859752117614
2,Bottom_Left,Vortex_5,79.04536902726353
2,Bottom_Left,Vortex_5,177.8122764586568
2,Bottom_Left,Vortex_5,177.7982208899312
2,Bottom_Left,Vortex_5,96.86905680325368
2,Bottom_Left,Vortex_5,96.61237717863386
2,Bottom_Left,Vortex_5,96.54616118244661
2,Bottom_Left,Vortex_5,97.11798743173325
2,Bottom_Left,Vortex_5,96.66990798691917
2,Bottom_Left,Vortex_5,174.10672623244037
2,Bottom_Left,Vortex_5,174.89315360973586
2,Bottom_Left,Vortex_5,170.36695090844952
2,Bottom_Left,Vortex_5,166.3053626793912
2,Bottom_Left,Vortex_5,162.3257933089512
2,Bottom_Left,Vortex_5,162.71586441672136
2,Bottom_Left,Vortex_5,94.89933060117299
2,Bottom_Left,Vortex_5,95.84592836185861
2,Bottom_Left,Vortex_5,109.00624688478437
2,Bottom_Left,Vortex_5,107.76854659923714
2,Bottom_Left,Vortex_5,95.70106157706483
2,Bottom_Left,Vortex_5,95.31035891333727
2,Bottom_Left,Vortex_5,95.95557627929236
2,Bottom_Left,Vortex_5,115.77129939287256
2,Bottom_Left,Vortex_5,115.21356515581661
2,Bottom_Left,Vortex_5,115.28799849239088
2,Bottom_Left,Vortex_5,114.97525120468174
2,Bottom_Left,Vortex_5,114.90415192066682
2,Bottom_Left,Vortex_5,114.88370012882974
2,Bottom_Left,Vortex_5,114.88374214328118
2,Bottom_Left,Vortex_5,114.77233373019047
2,Bottom_Left,Vortex_5,113.38268940961764
2,Bottom_Left,Vortex_5,102.79833442667585
2,Bottom_Left,Vortex_5,113.28939932934398
2,Bottom_Left,Vortex_5,102.11581232509991
2,Bottom_Left,Vortex_5,101.90867916783627
2,Bottom_Left,Vortex_5,101.60519608187266
2,Bottom_Left,Vortex_5,92.02441988981475
2,Bottom_Left,Vortex_5,92.11677190132082
2,Bottom_Left,Vortex_5,92.06363762778999
2,Bottom_Left,Vortex_5,91.89891897175674
2,Bottom_Left,Vortex_5,91.99570769603272
2,Bottom_Left,Vortex_5,91.94301799090073
2,Bottom_Left,Vortex_5,91.90527004046925
2,Bottom_Left,Vortex_5,91.61799718617681
2,Bottom_Left,Vortex_5,91.12152840271459
2,Bottom_Left,Vortex_5,91.12892289715651
2,Bottom_Left,Vortex_5,91.29729924120315
2,Bottom_Left,Vortex_5,91.35846257071985
2,Bottom_Left,Vortex_5,90.89790111190176
2,Bottom_Left,Vortex_5,90.83016182142828
2,Bottom_Left,Vortex_5,90.52236023459633
2,Bottom_Left,Vortex_5,89.85127715551712
2,Bottom_Left,Vortex_5,90.14730174390161
2,Bottom_Left,Vortex_5,88.83706494002548
2,Bottom_Left,Vortex_5,88.77732992202833
2,Bottom_Left,Vortex_5,88.75314768459958
2,Bottom_Left,Vortex_5,88.90459679022518
2,Bottom_Left,Vortex_5,88.99525577923032
2,Bottom_Left,Vortex_5,89.06332794717878
2,Bottom_Left,Vortex_5,88.91818599187475
2,Bottom_Left,Vortex_5,-103.18104300420852
2,Bottom_Left,Vortex_5,-103.18104300420852
2,Bottom_Left,Vortex_5,-103.19113150601281
2,Bottom_Left,Vortex_5,-102.7760530995555
2,Bottom_Left,Vortex_5,-102.14739640524883
2,Bottom_Left,Vortex_5,-103.16912861702602
2,Bottom_Left,Vortex_5,-102.6998099574462
2,Bottom_Left,Vortex_5,-103.30176700393615
2,Bottom_Left,Vortex_5,102.24789054885566
2,Bottom_Left,Vortex_5,101.86695848769116
2,Bottom_Left,Vortex_5,102.25177932169463
2,Bottom_Left,Vortex_5,102.33275309603248
2,Bottom_Left,Vortex_5,101.97167335147705
2,Bottom_Left,Vortex_5,102.48084325979264
2,Bottom_Left,Vortex_5,101.8839192892582
2,Bottom_Left,Vortex_5,102.33461461547996
2,Bottom_Left,Vortex_5,79.5443948678249
2,Bottom_Left,Vortex_5,79.50670655290142
2,Bottom_Left,Vortex_5,79.6530986153743
2,Bottom_Left,Vortex_5,79.85021832068446
2,Bottom_Left,Vortex_5,79.84351764222241
2,Bottom_Left,Vortex_5,79.90066907375692
2,Bottom_Left,Vortex_5,80.06508952253212
2,Bottom_Left,Vortex_5,80.16938765076338
2,Bottom_Left,Vortex_5,84.94379216493354
2,Bottom_Left,Vortex_5,85.02177983059839
2,Bottom_Left,Vortex_5,84.68353249778154
2,Bottom_Left,Vortex_5,84.82462711472579
2,Bottom_Left,Vortex_5,85.02851820356568
2,Bottom_Left,Vortex_5,85.01069000464574
2,Bottom_Left,Vortex_5,84.87129963119456
2,Bottom_Left,Vortex_5,84.62528601525335
2,Bottom_Left,Vortex_5,70.78793841113577
2,Bottom_Left,Vortex_5,70.78566771894035
2,Bottom_Left,Vortex_5,70.76753685286162
2,Bottom_Left,Vortex_5,70.74293286519381
2,Bottom_Left,Vortex_5,70.76383731797483
2,Bottom_Left,Vortex_5,70.68086343472196
2,Bottom_Left,Vortex_5,70.60506933553403
2,Bottom_Left,Vortex_5,70.63525171624755
2,Bottom_Left,Vortex_5,-119.56658484127063
2,Bottom_Left,Vortex_5,-118.94037499587162
2,Bottom_Left,Vortex_5,-118.29868685328736
2,Bottom_Left,Vortex_5,-117.9589629206952
2,Bottom_Left,Vortex_5,-118.05355805963778
2,Bottom_Left,Vortex_5,-118.18154916194115
